"rating","date","content","title","variant","images","verified","author","product","url"
"5.0","15-Dec-2019","Perfect gift. Great handheld gaming. Looks great when connected to tv.","Great price.","Style: Console Color: Neon Blue and Red HAC-001(-01)","","Verified Purchase","Andrew Chinea","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_105?ie=UTF8&pageNumber=105&reviewerType=all_reviews
"
"5.0","09-Jun-2020","Nice game console","The games are awesome","Style: Console Color: Gray HAC-001(-01)","","Verified Purchase","amazonian","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_105?ie=UTF8&pageNumber=105&reviewerType=all_reviews
"
"5.0","06-Dec-2019","I bought this for myself and i got the right console HAC-001(01) and it works just fine sd card works and games loaded up just fine a perfect gift for anyone of any age","AMAZING CONSOLE/HANDHELD","Style: Console Color: Neon Blue and Red HAC-001(-01)","https://images-na.ssl-images-amazon.com/images/I/71MP+wzx7NL._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/71V3Svq-4FL._SY88.jpg","Verified Purchase","Allen M.","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_105?ie=UTF8&pageNumber=105&reviewerType=all_reviews
"
"5.0","19-Aug-2020","My son loves it. Great game and great quality product.","Great gift idea and fun for everyone","Style: Console Color: Gray HAC-001(-01)","","Verified Purchase","angela s.","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_105?ie=UTF8&pageNumber=105&reviewerType=all_reviews
"
"5.0","25-Nov-2019","Very enjoyable","Very enjoyable","Style: Console Color: Neon Blue and Red HAC-001(-01)","","Verified Purchase","tim pendrys","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_106?ie=UTF8&pageNumber=106&reviewerType=all_reviews
"
"5.0","02-Jul-2020","Works great","Works great","Style: Console Color: Gray HAC-001(-01)","","Verified Purchase","Lori","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_106?ie=UTF8&pageNumber=106&reviewerType=all_reviews
"
"2.0","15-Jan-2020","The Switch I ordered just arrived and it is USED and I paid full price for a NEW Switch! Not happy in the least!","Ordered a New Switch got a USED Switch","Style: Console Color: Neon Blue and Red HAC-001(-01)","https://images-na.ssl-images-amazon.com/images/I/41nTJqzQBdL._SY88.jpg","Verified Purchase","Brandi","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_106?ie=UTF8&pageNumber=106&reviewerType=all_reviews
"
"5.0","04-Mar-2020","Really enjoy this product.","The best!","Style: Console Color: Neon Blue and Red HAC-001(-01)","","Verified Purchase","Patricia Almeida","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_106?ie=UTF8&pageNumber=106&reviewerType=all_reviews
"
"5.0","12-Dec-2019","Great","Love it","Style: Console Color: Neon Blue and Red HAC-001(-01)","","Verified Purchase","joann rolon protor","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_106?ie=UTF8&pageNumber=106&reviewerType=all_reviews
"
"5.0","21-Jan-2020","Solid little console. Battery life has been decent, and being able to switch between handheld and docked is great. Only played a handful of games so far (classic NES and SNES games are worth the Nintendo online sub) but am excited to play more.","Solid little console","Style: Console Color: Gray HAC-001(-01)","","Verified Purchase","Luke W.","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_106?ie=UTF8&pageNumber=106&reviewerType=all_reviews
"
"5.0","03-Nov-2019","Every piece is here and packaged well! Console works as expected! So much fun!","Fantastic package","Style: Console Color: Neon Blue and Red HAC-001(-01)","","Verified Purchase","Nicholas","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_106?ie=UTF8&pageNumber=106&reviewerType=all_reviews
"
"5.0","15-Jan-2020","Love my Switch. I haven’t used it on my TV, but as a portable device, it’s awesome.","So much fun!","Style: Console Color: Neon Blue and Red HAC-001(-01)","","Verified Purchase","Gdaddygeek","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_106?ie=UTF8&pageNumber=106&reviewerType=all_reviews
"
"5.0","07-Jan-2020","Very good purchase except for the price. Hahhhhhhhhh","Like it","Style: Console Color: Neon Blue and Red HAC-001(-01)","","Verified Purchase","Yu","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_106?ie=UTF8&pageNumber=106&reviewerType=all_reviews
"
"5.0","03-Jan-2020","Girls wanted this for a while. They had saved their money, but we surprised them with it for Christmas. They love it!","Kids love the Switch","Style: Console Color: Neon Blue and Red HAC-001(-01)","","Verified Purchase","Amazon Customer","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_106?ie=UTF8&pageNumber=106&reviewerType=all_reviews
"
"5.0","25-Sep-2019","What do you expect? It's great quality no issues, lots of smiles.","Awesome","Style: Console Color: Neon Blue and Red HAC-001(-01)","","Verified Purchase","Vangres","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_107?ie=UTF8&pageNumber=107&reviewerType=all_reviews
"
"5.0","02-Jan-2020","Gift for my kiddos. She loves it","Great gift for teens!","Style: Console Color: Gray HAC-001(-01)","","Verified Purchase","joy","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_107?ie=UTF8&pageNumber=107&reviewerType=all_reviews
"
"1.0","15-Apr-2020","Its obvious price gouging","Don't buy","Style: Console Color: Neon Blue and Red HAC-001(-01)","","","Chad","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_107?ie=UTF8&pageNumber=107&reviewerType=all_reviews
"
"4.0","25-Sep-2020","This has really good games, and connecting other controllers is really easy. Don't buy this if you want to have a good graphical experience with this though.","This is the perfect console","Style: Console Color: Gray HAC-001(-01)","","Verified Purchase","cmorri1251","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_107?ie=UTF8&pageNumber=107&reviewerType=all_reviews
"
"1.0","20-Aug-2020","Disappointed,already broke, alot of money should have gotten more than 6 months put of it","Disappointed","Style: Console Color: Neon Blue and Red HAC-001(-01)","","Verified Purchase","Debra","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_107?ie=UTF8&pageNumber=107&reviewerType=all_reviews
"
"5.0","15-Oct-2020","Bought this system for when the grandkids come over for something to do, and for Gram to play with too. 😀","Something for the grandkids","Style: Console Color: Gray HAC-001(-01)","","Verified Purchase","Wanda","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_107?ie=UTF8&pageNumber=107&reviewerType=all_reviews
"
"5.0","31-Mar-2020","Very nice! So excited about my new switch console.","Brand new switch console! Just as expected","Style: Console Color: Gray HAC-001(-01)","","Verified Purchase","Katelynn","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_107?ie=UTF8&pageNumber=107&reviewerType=all_reviews
"
"5.0","02-Sep-2019","The battery is much longer! I play handheld for long sessions without having to charge. It also stays very cool in handheld it never gets hot.","Longer battery! Less heat!","Style: Console Color: Gray HAC-001(-01)","","Verified Purchase","Justin Brown","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_107?ie=UTF8&pageNumber=107&reviewerType=all_reviews
"
"5.0","05-Jan-2020","love",".","Style: Console Color: Neon Blue and Red HAC-001(-01)","","Verified Purchase","kristina banks","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_107?ie=UTF8&pageNumber=107&reviewerType=all_reviews
"
"1.0","22-May-2020","This worked one week and this company basically said oh well you got one weeks use out of it and that’s good enough for us. Plus raised the price $200.","Poor customer service","Style: Console Color: Neon Blue and Red HAC-001(-01)","","Verified Purchase","Brenda","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_107?ie=UTF8&pageNumber=107&reviewerType=all_reviews
"
"4.0","14-Mar-2020","Works perfectly, a little concerned that it came with 2 + straps for the joycons instead of +/-. No option to replace just those and Nintendo was not helpful for support.","Check the contents upon arrival","Style: Console Color: Gray HAC-001(-01)","","Verified Purchase","cynthia pichler","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_108?ie=UTF8&pageNumber=108&reviewerType=all_reviews
"
"5.0","28-Feb-2020","On time just what I was looking for. Great price","Must to get your tv back","Style: Console Color: Gray HAC-001(-01)","","Verified Purchase","Customer","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_108?ie=UTF8&pageNumber=108&reviewerType=all_reviews
"
"5.0","11-Jan-2020","Best thing ever. Games are awesome.","Love it","Style: Console Color: Neon Blue and Red HAC-001(-01)","","Verified Purchase","Raven","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_108?ie=UTF8&pageNumber=108&reviewerType=all_reviews
"
"5.0","18-Jan-2020","Indeed","Yes","Style: Console Color: Gray HAC-001(-01)","","Verified Purchase","Deno Manos","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_108?ie=UTF8&pageNumber=108&reviewerType=all_reviews
"
"5.0","07-Mar-2020","This is a great gaming console for the kids.","Awesome for children!","Style: Console w/ 128GB Memory card Color: Neon Blue and Red HAC-001(-01)","","Verified Purchase","MH","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_108?ie=UTF8&pageNumber=108&reviewerType=all_reviews
"
"5.0","19-Jan-2020","This is a great system to buy. Portable and has HDMI connections for a big screen too! Start a game at home, take it with you, and finish playing on the go!","Flexible gaming at its finest.","Style: Console Color: Gray HAC-001(-01)","","Verified Purchase","James","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_108?ie=UTF8&pageNumber=108&reviewerType=all_reviews
"
"5.0","16-Nov-2020","We haven’t played it yet because it is a Christmas gift, but it was delivered earlier than expected and it looks awesome! Better price than competitors too!","Happy customer","Style: Console Color: Neon Blue and Red HAC-001(-01)","","Verified Purchase","Wrightway","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_108?ie=UTF8&pageNumber=108&reviewerType=all_reviews
"
"5.0","08-Dec-2019","Excelent","Game","Style: Console Color: Neon Blue and Red HAC-001(-01)","","Verified Purchase","DARWIN V.","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_108?ie=UTF8&pageNumber=108&reviewerType=all_reviews
"
"4.0","04-Jan-2020","Came with everything, packaged nicely, console and games run great, but my right joycon the the very top bumper makes a very metallic noise rather then a nice clean click. Didn’t really notice it till later when I was just listening to the button noises.","Right Joycon noise","Style: Console Color: Neon Blue and Red HAC-001(-01)","","Verified Purchase","Evan Viergets","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_108?ie=UTF8&pageNumber=108&reviewerType=all_reviews
"
"5.0","06-Feb-2020","New unit works great my friend loved it for her xmass gift","It's the new one better battery life","Style: Console Color: Neon Blue and Red HAC-001(-01)","","Verified Purchase","Noochie7","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_108?ie=UTF8&pageNumber=108&reviewerType=all_reviews
"
"5.0","15-Jul-2020","So many fun games! Very convenient and love that it's portable!","Fun! Portable!","Style: Console Color: Neon Blue and Red HAC-001(-01)","","Verified Purchase","Max's Mommy","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_109?ie=UTF8&pageNumber=109&reviewerType=all_reviews
"
"5.0","06-Jul-2020","I absolutely love this console! The fact that you can play at home or on the go is just fantastic! Tons of options as the amount of playable games on the switch continue to grow. This would be a wonderful gift for anyone who enjoys playing video games.","Wonderful","Style: Console Color: Neon Blue and Red HAC-001(-01)","","Verified Purchase","asamaaz","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_109?ie=UTF8&pageNumber=109&reviewerType=all_reviews
"
"5.0","15-Apr-2020","works like it should","just as expected","Style: Console Color: Neon Blue and Red HAC-001(-01)","","Verified Purchase","Darren O","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_109?ie=UTF8&pageNumber=109&reviewerType=all_reviews
"
"5.0","15-Oct-2019","Perfect for younger elementary aged kids, and the whole family. Very happy with our purchase.","Whole family loves this","Style: Console Color: Gray HAC-001(-01)","","Verified Purchase","michelle spurlock","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_109?ie=UTF8&pageNumber=109&reviewerType=all_reviews
"
"5.0","15-Jan-2020","New switch model with better battery life than the original. Being able to play any games in handheld or your tv makes this the most versatile console I've ever owned.","Most versatile console","Style: Console Color: Neon Blue and Red HAC-001(-01)","","Verified Purchase","Amazon Customer","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_109?ie=UTF8&pageNumber=109&reviewerType=all_reviews
"
"5.0","06-May-2020","No issues with the item. Was able to grab this instead of off the 2ndary market","Thumbs up","Style: Console Color: Neon Blue and Red HAC-001(-01)","","Verified Purchase","RP","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_109?ie=UTF8&pageNumber=109&reviewerType=all_reviews
"
"5.0","05-Dec-2019","My daughter's Christmas present will be a great surprise!","Great value! Arrived on time!","Style: Console Color: Neon Blue and Red HAC-001(-01)","","Verified Purchase","Richard J. Nelson III","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_109?ie=UTF8&pageNumber=109&reviewerType=all_reviews
"
"1.0","23-Oct-2020","Hola buenas noches Quiciera saber si este producto trae el maletin donde ae guarda y la base para poner la table del juego Ya que hoy recibi el producto y llego sin estos dos articulos Gracias","No llego el soporte para poner la tableta del juego","Style: Console Color: Neon Blue and Red HAC-001(-01)","","Verified Purchase","Sandra Méndez","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_109?ie=UTF8&pageNumber=109&reviewerType=all_reviews
"
"5.0","12-Jan-2020","I lile to be able to take my switch anywhere but I dont like how expensive all the games are that's my only complaint","Good system good games bad priced games","Style: Console Color: Neon Blue and Red HAC-001(-01)","","Verified Purchase","Manuel","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_109?ie=UTF8&pageNumber=109&reviewerType=all_reviews
"
"5.0","13-Mar-2020","I will be buying another soon 😁","In Love","Style: Console Color: Neon Blue and Red HAC-001(-01)","","Verified Purchase","Z","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_109?ie=UTF8&pageNumber=109&reviewerType=all_reviews
"
"5.0","28-Jan-2020","My 14 yr old is addicted","Great","Style: Console Color: Gray HAC-001(-01)","","Verified Purchase","K. Heil","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_110?ie=UTF8&pageNumber=110&reviewerType=all_reviews
"
"5.0","19-May-2020","Works great","Recommend","","","Verified Purchase","Deb Reid","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_110?ie=UTF8&pageNumber=110&reviewerType=all_reviews
"
"5.0","27-Oct-2019","Came in the box with no damage and free 1 day shipping was awesome ! I bought this bad boy during the sale which was about $24 off the original price, so that was an added bonus.","Perfect !!!!","Style: Console Color: Neon Blue and Red HAC-001(-01)","","Verified Purchase","Steven","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_110?ie=UTF8&pageNumber=110&reviewerType=all_reviews
"
"5.0","20-May-2020","Awesome gift.","Bf loves it","Style: Console Color: Gray HAC-001(-01)","","Verified Purchase","Nora","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_110?ie=UTF8&pageNumber=110&reviewerType=all_reviews
"
"5.0","27-Dec-2019","Love this product! My only gripe is how loose the joycons seem when using in handheld mode.","Very fun! Love it!","Style: Console Color: Gray HAC-001(-01)","","Verified Purchase","jose","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_110?ie=UTF8&pageNumber=110&reviewerType=all_reviews
"
"5.0","21-Nov-2019","Wanted a switch for its game and bought it on a whim. Wasn't disappointed. I heard the newer ones have a better battery life too, but as I never used the old model I can't tell the difference. No problems yet with about a month of use.","Loving my Switch!","Style: Console Color: Gray HAC-001(-01)","","Verified Purchase","Ray H","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_110?ie=UTF8&pageNumber=110&reviewerType=all_reviews
"
"5.0","06-Jan-2020","Great console, the flexibility to use attached or portable is amazing. The kids loved their new console.","Fun anyware","Style: Console Color: Neon Blue and Red HAC-001(-01)","","Verified Purchase","Jonathan","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_110?ie=UTF8&pageNumber=110&reviewerType=all_reviews
"
"5.0","26-Dec-2019","Fun console. expensive but fun and worth it.","Haha funney game device","Style: Console Color: Neon Blue and Red HAC-001(-01)","","Verified Purchase","Big Boy","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_110?ie=UTF8&pageNumber=110&reviewerType=all_reviews
"
"1.0","26-Feb-2020","Haven't had it long at all and the left joycon has gone out completely.","Faulty console","Style: Console Color: Gray HAC-001(-01)","","Verified Purchase","Zach","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_110?ie=UTF8&pageNumber=110&reviewerType=all_reviews
"
"5.0","19-Feb-2020","Good price thanks 💖","My kids love it!","Style: Console Color: Neon Blue and Red HAC-001(-01)","","Verified Purchase","Keydi Colindres","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_110?ie=UTF8&pageNumber=110&reviewerType=all_reviews
"
"5.0","26-Oct-2020","Great delivery and perfect gift! Thank you!","Gift","Style: Console Color: Neon Blue and Red HAC-001(-01)","","Verified Purchase","Charles Maxwell","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_111?ie=UTF8&pageNumber=111&reviewerType=all_reviews
"
"5.0","28-Apr-2020","This seller had the best price on Amazon with Prime delivery. It was delivered fast and it was new in the box. The switch is great but there are a lot of accessories and they can get pricey.","Fast delivery","Style: Console Color: Neon Blue and Red HAC-001(-01)","","Verified Purchase","Genevieve","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_111?ie=UTF8&pageNumber=111&reviewerType=all_reviews
"
"5.0","07-Mar-2020","Got this Switch for my boyfriend.  Very happy with purchase!","Very happy with purchase!","Style: Console Color: Gray HAC-001(-01)","","Verified Purchase","Kristin","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_111?ie=UTF8&pageNumber=111&reviewerType=all_reviews
"
"5.0","24-Jun-2020","Love Nintendo!!!","Worth it!!!!","Style: Console Color: Neon Blue and Red HAC-001(-01)","","Verified Purchase","Sinichi","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_111?ie=UTF8&pageNumber=111&reviewerType=all_reviews
"
